,Unnamed: 0,id,preview_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre
1097,1097,3Kuu5vASpXK8oRsxOvau6P,https://p.scdn.co/mp3-preview/6cf3fc152905cf98a857c5a36a266b28bc1c50be?cid=5753b92e6a084808bea42ea533c53400,0.7979999999999999,0.664,8.0,-4.321000000000001,0.0,0.03,0.46,7.37e-06,0.157,0.314,110.025,electronic
1098,1098,7yle4EK9gfIin6lQsAjCL9,https://p.scdn.co/mp3-preview/acf3332f6ba673df50f1deb8f3dd11ba723d7931?cid=5753b92e6a084808bea42ea533c53400,0.763,0.703,7.0,-5.449,0.0,0.0325,0.24100000000000002,2.06e-06,0.0641,0.555,120.00200000000001,electronic
5,5,3GlWQKV9uiSui0AoOZ8PaM,https://p.scdn.co/mp3-preview/8960af15f59cbe09c3a9d7b1574052bf32fb3e66?cid=5753b92e6a084808bea42ea533c53400,0.682,0.586,7.0,-10.984000000000002,1.0,0.0959,0.34600000000000003,0.0648,0.0884,0.865,118.56700000000001,blues
6,6,73GEVn1tqk9bn0KbtWsiqj,https://p.scdn.co/mp3-preview/afbfa93c13fa3210d9ef9d78be328e194d3df70b?cid=5753b92e6a084808bea42ea533c53400,0.433,0.7,11.0,-8.197000000000001,1.0,0.163,0.843,0.324,0.102,0.8,80.623,blues
7,7,1i7nQGgwloILcp6ZftH2Qa,https://p.scdn.co/mp3-preview/23fd6ec3565d889c196add6ca3125381f4ce7578?cid=5753b92e6a084808bea42ea533c53400,0.606,0.301,0.0,-11.402000000000001,1.0,0.0423,0.545,0.0019399999999999999,0.0419,0.457,100.979,blues
9,9,41s9iG3fTuu32yBnmDLCcZ,https://p.scdn.co/mp3-preview/aba72660deee65a74795b15ff9fbbc0f0b603327?cid=5753b92e6a084808bea42ea533c53400,0.596,0.545,11.0,-8.913,0.0,0.064,0.456,5.5299999999999996e-05,0.32899999999999996,0.718,146.953,blues
11,11,5ZUxxja3WzBZUFF6P9M9HN,https://p.scdn.co/mp3-preview/202566f39c8457307afb247ad00f5c3d4256ab6c?cid=5753b92e6a084808bea42ea533c53400,0.581,0.33299999999999996,0.0,-14.209000000000001,1.0,0.032,0.9440000000000001,0.47200000000000003,0.332,0.488,94.197,blues
14,14,3OHj5SY6j7Ftmfa7qZJWoa,https://p.scdn.co/mp3-preview/2cf7b21726d0cfd67db5c512e3ee3455adc0f177?cid=5753b92e6a084808bea42ea533c53400,0.677,0.503,7.0,-13.637,1.0,0.0335,0.612,0.000272,0.28800000000000003,0.8440000000000001,111.147,blues
16,16,1bMCiGzKRJwmYkxtSBsTSM,https://p.scdn.co/mp3-preview/9a0e61527bb8506d251f03f0da018d622d42664d?cid=5753b92e6a084808bea42ea533c53400,0.5920000000000001,0.46399999999999997,7.0,-16.925,1.0,0.0374,0.509,0.00021400000000000002,0.166,0.764,112.986,blues
22,22,33optZ0fzSFXpSBtq1PR8A,https://p.scdn.co/mp3-preview/a209be915ae76f7f04fe7e91685d7b415b8cef06?cid=5753b92e6a084808bea42ea533c53400,0.633,0.5529999999999999,5.0,-8.485,1.0,0.0603,0.871,0.00266,0.0555,0.846,159.12,blues
24,24,0W0euvQlhbcsTydzsD4EQk,https://p.scdn.co/mp3-preview/26170099cf6fa1ce31a50845707397196f5df8f8?cid=5753b92e6a084808bea42ea533c53400,0.8029999999999999,0.28800000000000003,7.0,-15.418,0.0,0.0629,0.865,0.0593,0.0833,0.865,115.685,blues
25,25,21qlCjNYLq9jPRR15v4Jyo,https://p.scdn.co/mp3-preview/a561f232e125a1fe5154d26be7be255a3b266d27?cid=5753b92e6a084808bea42ea533c53400,0.552,0.542,9.0,-10.862,1.0,0.0977,0.7040000000000001,3.59e-05,0.355,0.784,133.313,blues
26,26,2SN7hLyPSHyBKwykU0k0No,https://p.scdn.co/mp3-preview/f8c7fcf40837291bb556ef29a099d45bc5f3ba08?cid=5753b92e6a084808bea42ea533c53400,0.561,0.195,0.0,-17.093,1.0,0.195,0.9620000000000001,0.000126,0.337,0.516,80.771,blues
27,27,4lbqUtqgX3dITgYJMBjCDS,https://p.scdn.co/mp3-preview/47fc0f55c055cb870b137cfe687cb6b0963cabff?cid=5753b92e6a084808bea42ea533c53400,0.536,0.723,8.0,-13.898,0.0,0.0415,0.165,0.00812,0.28800000000000003,0.9159999999999999,126.73700000000001,blues
28,28,21EwgINgOx9iiYo7Sj1HCM,https://p.scdn.co/mp3-preview/cbce7fd3325cbd550e790d17efd456246ed44cd9?cid=5753b92e6a084808bea42ea533c53400,0.675,0.308,6.0,-8.081,1.0,0.0348,0.8240000000000001,3.75e-05,0.0607,0.69,97.446,blues
29,29,7iILVc0DSgB37UYqxrbfRO,https://p.scdn.co/mp3-preview/27c4f7face0cb1db5f9663a5cbe8dd6e3a96d7fe?cid=5753b92e6a084808bea42ea533c53400,0.51,0.433,8.0,-14.619000000000002,0.0,0.0341,0.6679999999999999,0.002,0.16699999999999998,0.563,105.413,blues
30,30,31GIhpOQpKCzlnuPn03pBQ,https://p.scdn.co/mp3-preview/dca5cbcea200ae9e8135002a20cc9612296f3d32?cid=5753b92e6a084808bea42ea533c53400,0.779,0.155,5.0,-21.57,1.0,0.11199999999999999,0.856,7.82e-06,0.0974,0.696,103.25200000000001,blues
31,31,4ccdgqrPG8n28V0FWnWWL9,https://p.scdn.co/mp3-preview/35304b2739bb4b8ad83b7a95d1e25508124db83f?cid=5753b92e6a084808bea42ea533c53400,0.733,0.261,2.0,-14.56,1.0,0.0496,0.494,0.0412,0.0581,0.622,91.27600000000001,blues
33,33,7f6335NYzOYXaEGQsQQX69,https://p.scdn.co/mp3-preview/7613a3699f19b94a9e1a4c93896fc03f8d3c5e98?cid=5753b92e6a084808bea42ea533c53400,0.508,0.503,4.0,-14.460999999999999,1.0,0.03,0.39,0.00193,0.084,0.904,176.34400000000002,blues
35,35,5IrxQxgVVqUY3kzn2l2cAT,https://p.scdn.co/mp3-preview/b4f960c202db93a4ac655a5f058e43c4fc2212c4?cid=5753b92e6a084808bea42ea533c53400,0.679,0.267,9.0,-12.357000000000001,1.0,0.0467,0.9059999999999999,0.0,0.113,0.496,87.654,blues
38,38,3lpj1UVCPnohjqGEwY0Lfl,https://p.scdn.co/mp3-preview/b0f66f0ad05dc23006180b01bf03124878e88bb6?cid=5753b92e6a084808bea42ea533c53400,0.499,0.302,7.0,-15.15,1.0,0.0495,0.752,0.0266,0.129,0.565,167.083,blues
39,39,09sKCJcVUC24vgpaamdkrj,https://p.scdn.co/mp3-preview/bdc274b44cc00e6ab0f3cf217ebaf59a92b9246b?cid=5753b92e6a084808bea42ea533c53400,0.5479999999999999,0.335,9.0,-10.112,0.0,0.0383,0.879,0.705,0.222,0.6559999999999999,98.68799999999999,blues
41,41,4agItyd3aIUsjdDQ0q1fjY,https://p.scdn.co/mp3-preview/4855f8b3aa054440006b3322e219ff962e30a2af?cid=5753b92e6a084808bea42ea533c53400,0.602,0.315,7.0,-14.798,1.0,0.11800000000000001,0.9890000000000001,0.42,0.856,0.557,120.556,blues
43,43,4vqDFur1cyE8lS1oD3XiCB,https://p.scdn.co/mp3-preview/4ed0b703e28699c9985eaff433d22a7e3261be53?cid=5753b92e6a084808bea42ea533c53400,0.5379999999999999,0.177,0.0,-14.158,1.0,0.0447,0.91,0.00825,0.0927,0.415,77.396,blues
44,44,6kucNn22HB0qb2ZPa1BrNl,https://p.scdn.co/mp3-preview/f1542d6ba46f916eeece96494a5ca33b8d82979a?cid=5753b92e6a084808bea42ea533c53400,0.713,0.281,3.0,-11.057,0.0,0.0379,0.13699999999999998,0.0258,0.111,0.397,148.30100000000002,blues
45,45,2g4zxggyax2ABxVM4jRF39,https://p.scdn.co/mp3-preview/83a08473404cbfb3b03cd5697615ebf9a034fc1a?cid=5753b92e6a084808bea42ea533c53400,0.573,0.564,0.0,-10.965,1.0,0.0432,0.0348,0.0,0.0795,0.7020000000000001,90.79,blues
46,46,12MFtyrU4ZPJqClBcjYFIA,https://p.scdn.co/mp3-preview/b4ef1cf17a7e50524b77df09827a8d77598d8c9b?cid=5753b92e6a084808bea42ea533c53400,0.647,0.204,3.0,-15.263,1.0,0.0454,0.9640000000000001,0.00351,0.12300000000000001,0.6859999999999999,83.102,blues
47,47,0xfzxjWLAsAZB0KC1juVUZ,https://p.scdn.co/mp3-preview/e01fd703dfe3e6b52b719da1dc6a7f2a3d8043d1?cid=5753b92e6a084808bea42ea533c53400,0.642,0.599,11.0,-14.734000000000002,0.0,0.27699999999999997,0.0146,0.00238,0.16399999999999998,0.889,155.9,blues
48,48,7qOFo8CJMGexuOkSOynx6b,https://p.scdn.co/mp3-preview/c9dd420faa4eb1c80da1e658b17b8bbb47a59787?cid=5753b92e6a084808bea42ea533c53400,0.59,0.424,5.0,-13.864,0.0,0.0537,0.934,0.0162,0.149,0.8190000000000001,106.63600000000001,blues
49,49,4sCCIP8eG3HVizWnm1SQ0G,https://p.scdn.co/mp3-preview/d94d6472f5f5c7b84816f703a0451374e8508e33?cid=5753b92e6a084808bea42ea533c53400,0.473,0.281,1.0,-11.337,1.0,0.0354,0.97,0.0936,0.11,0.523,119.161,blues
51,51,6AgwNMztb3eIgNF1m2zi7h,https://p.scdn.co/mp3-preview/8aefb263e7f67230eb4b83c31950c18830e2f00f?cid=5753b92e6a084808bea42ea533c53400,0.615,0.255,7.0,-14.599,0.0,0.0618,0.995,0.0123,0.16899999999999998,0.69,181.12,blues
52,52,1CQujRaW5SyQUf2MeTtWiz,https://p.scdn.co/mp3-preview/4be342bbf0f78973ba18cea8bbb27cf5560c2782?cid=5753b92e6a084808bea42ea533c53400,0.525,0.21600000000000003,4.0,-13.635,1.0,0.0559,0.8290000000000001,0.00339,0.335,0.13699999999999998,175.28799999999998,blues
53,53,2P9nh9pTK96dE0b6NBbTSs,https://p.scdn.co/mp3-preview/2770e385953e473dfe6919cd421ca56355398587?cid=5753b92e6a084808bea42ea533c53400,0.39399999999999996,0.0406,9.0,-23.179000000000002,1.0,0.044000000000000004,0.968,0.0453,0.0976,0.2,116.117,blues
54,54,2uGedo5ntI7Ex55XHlIhnH,https://p.scdn.co/mp3-preview/e2043978c9f3f7a1cd0a4a577b1386622bd907e2?cid=5753b92e6a084808bea42ea533c53400,0.792,0.142,3.0,-16.024,1.0,0.0442,0.985,0.184,0.11199999999999999,0.669,94.375,blues
55,55,1ABFozHWFpGAhQ8ldWYHET,https://p.scdn.co/mp3-preview/22596417a76a422055a7e9b4b294e8c14d903779?cid=5753b92e6a084808bea42ea533c53400,0.745,0.569,2.0,-5.978,1.0,0.127,0.763,0.00765,0.254,0.675,78.145,blues
57,57,2BUJHjBlrEQWwuXKtR7Z7U,https://p.scdn.co/mp3-preview/55f3204876e4d9b5f02e70465c311e9cfcab6c2f?cid=5753b92e6a084808bea42ea533c53400,0.603,0.415,10.0,-10.962,1.0,0.035,0.899,0.54,0.233,0.636,129.759,blues
59,59,5o1hYFDPp3G3HlWqEPANMc,https://p.scdn.co/mp3-preview/d583dbc2e11d7d46fe37984a41de9862480ca0de?cid=5753b92e6a084808bea42ea533c53400,0.555,0.39299999999999996,10.0,-11.949000000000002,1.0,0.0327,0.965,0.015,0.151,0.782,102.5,blues
60,60,2f47wE92JeVnJ8EM0IGsNQ,https://p.scdn.co/mp3-preview/347ee0eea94d38d43ecdc4e01641e698e0e17ded?cid=5753b92e6a084808bea42ea533c53400,0.6920000000000001,0.625,0.0,-10.375,1.0,0.0362,0.883,0.0888,0.282,0.8420000000000001,118.774,blues
61,61,5KZrHPwscBkXturVJCJlM4,https://p.scdn.co/mp3-preview/9388f3cbd8e0beeac2a93d54e8397a6ad4cbd154?cid=5753b92e6a084808bea42ea533c53400,0.49,0.33799999999999997,2.0,-13.657,1.0,0.2,0.47200000000000003,4.31e-06,0.109,0.46299999999999997,140.533,blues
62,62,7vsJLJHAYHRmovTbRTgRFx,https://p.scdn.co/mp3-preview/c40993905d47f1d28709abae5a3247053b11e66b?cid=5753b92e6a084808bea42ea533c53400,0.65,0.38299999999999995,10.0,-13.074000000000002,1.0,0.0464,0.505,0.0,0.392,0.8640000000000001,110.522,blues
63,63,4OGyibX2nayDVCUfFN4u8x,https://p.scdn.co/mp3-preview/afc6b767bcb0e9eb4d76b85e79b3c76b3cd5419b?cid=5753b92e6a084808bea42ea533c53400,0.39299999999999996,0.358,5.0,-9.597999999999999,0.0,0.0471,0.33,0.0313,0.12,0.598,180.075,blues
64,64,4aWZIBCBMQEgMna9JpgW90,https://p.scdn.co/mp3-preview/e0fb9f627adf27a92eb3d86db212a60c33846254?cid=5753b92e6a084808bea42ea533c53400,0.47700000000000004,0.607,9.0,-8.33,1.0,0.0471,0.256,0.146,0.107,0.64,87.301,blues
67,67,0VHI9rQeyNHQ0XBYxn7sEi,https://p.scdn.co/mp3-preview/89b4742c02c0e07cbafaf5cf0006195487aecfcb?cid=5753b92e6a084808bea42ea533c53400,0.552,0.7509999999999999,0.0,-8.156,1.0,0.0326,0.408,0.845,0.23600000000000002,0.484,115.55799999999999,blues
69,69,7oV6ODGcQCEAkJnmjQKWIE,https://p.scdn.co/mp3-preview/97a0987e1f1a1701dfe888cac0c90fdd9734acf0?cid=5753b92e6a084808bea42ea533c53400,0.518,0.654,10.0,-11.655,1.0,0.0781,0.485,0.21,0.0784,0.7809999999999999,123.105,blues
71,71,6kqXaZrIDOmA177KL9LHHf,https://p.scdn.co/mp3-preview/ad27c5d3f23e466505e5e2922087745b3a847c49?cid=5753b92e6a084808bea42ea533c53400,0.635,0.45399999999999996,0.0,-9.457,0.0,0.0393,0.41700000000000004,4.02e-05,0.0816,0.531,79.097,blues
72,72,5TjuQd2TgP2zQrEZdoCM2S,https://p.scdn.co/mp3-preview/58d9f0768d653fad233d40eda3ed12719df85e8c?cid=5753b92e6a084808bea42ea533c53400,0.564,0.27399999999999997,5.0,-13.607999999999999,0.0,0.035,0.647,0.303,0.102,0.157,125.148,blues
73,73,2T6QJ7Ax9evXGxvGXBC8le,https://p.scdn.co/mp3-preview/b393d8e961e42d606ce251b534044610330369de?cid=5753b92e6a084808bea42ea533c53400,0.568,0.221,7.0,-15.144,1.0,0.13699999999999998,0.8270000000000001,0.09699999999999999,0.0601,0.35600000000000004,98.84700000000001,blues
74,74,1Zi46GcDlazYsBPjeNW97E,https://p.scdn.co/mp3-preview/e2ec613ba556c296c0a0b7c1b4fc691f12fd8abb?cid=5753b92e6a084808bea42ea533c53400,0.705,0.447,7.0,-11.327,1.0,0.0501,0.934,0.172,0.102,0.547,140.446,blues
75,75,7hYOjbDYBvUk7RymZ82To3,https://p.scdn.co/mp3-preview/40a9cd3e1269a583011f34e7072061941be6f19b?cid=5753b92e6a084808bea42ea533c53400,0.475,0.157,10.0,-19.063,1.0,0.0567,0.976,0.0348,0.0776,0.519,169.22400000000002,blues
76,76,7aLoa1F3EoM8AeC6Ao1RKz,https://p.scdn.co/mp3-preview/398c12d511a800b33e4d359589a9e1c92a9a1384?cid=5753b92e6a084808bea42ea533c53400,0.612,0.584,8.0,-6.296,1.0,0.0623,0.7879999999999999,3.13e-06,0.193,0.845,154.704,blues
77,77,1SHZaeNgwBhSCWdLXDVH71,https://p.scdn.co/mp3-preview/b4f94a42ae75dd7fc3b12abd38432694496f3b68?cid=5753b92e6a084808bea42ea533c53400,0.506,0.48100000000000004,8.0,-15.4,1.0,0.0283,0.0583,6.5000000000000004e-06,0.344,0.888,90.015,blues
78,78,2Y9sTOSdXeEl15NL0MkHWl,https://p.scdn.co/mp3-preview/b4fc356349088fed0d765b57c0bb18cc553b0ec9?cid=5753b92e6a084808bea42ea533c53400,0.812,0.248,8.0,-11.129000000000001,1.0,0.0534,0.986,3.3799999999999995e-05,0.13699999999999998,0.742,125.33,blues
80,80,75ZXx6ysguj5afBRtZ8tGR,https://p.scdn.co/mp3-preview/1dc901b0ae4abd54a88b5378ae2339b5fa358653?cid=5753b92e6a084808bea42ea533c53400,0.66,0.696,9.0,-7.096,1.0,0.0367,0.44799999999999995,0.0019399999999999999,0.0621,0.598,110.016,blues
81,81,35X1ucjCm7rHK80qJ413ci,https://p.scdn.co/mp3-preview/5090d5f151b5b30c42c2675b787079b62a00377d?cid=5753b92e6a084808bea42ea533c53400,0.69,0.584,3.0,-8.863999999999999,1.0,0.0746,0.47,2.46e-05,0.297,0.809,118.01700000000001,blues
82,82,4Q7GalyZjItzylFxXmxMEE,https://p.scdn.co/mp3-preview/16c33ba78eadf604ba49f0996facbffdfd351810?cid=5753b92e6a084808bea42ea533c53400,0.655,0.324,4.0,-9.412,1.0,0.0497,0.993,0.0844,0.113,0.405,71.642,blues
83,83,2f3pTKSNb3DUTNxNtSdEHZ,https://p.scdn.co/mp3-preview/ab94979c255adea125ccc7da6828502737299356?cid=5753b92e6a084808bea42ea533c53400,0.635,0.355,5.0,-15.005,1.0,0.0427,0.655,4.03e-05,0.0963,0.7659999999999999,111.98,blues
84,84,1a8JNXclpuzv9Rx8KxBbIO,https://p.scdn.co/mp3-preview/b4440de69ae86b93cee78548bae3cf4b27bcdb8c?cid=5753b92e6a084808bea42ea533c53400,0.612,0.11699999999999999,9.0,-15.357000000000001,1.0,0.177,0.99,0.00031,0.0788,0.7809999999999999,172.44400000000002,blues
88,88,3cwtordfGGU2cpYEwQxJEd,https://p.scdn.co/mp3-preview/ffa51365dfbee74402ff4c92da94dfe5773029e6?cid=5753b92e6a084808bea42ea533c53400,0.509,0.134,9.0,-17.274,1.0,0.0407,0.8540000000000001,0.0011,0.0621,0.35200000000000004,92.78299999999999,blues
89,89,5MULjaj5Xzjd2pyvUK8rRM,https://p.scdn.co/mp3-preview/a962777b05115ad921b3e7f2db8f5b569a414d4f?cid=5753b92e6a084808bea42ea533c53400,0.48700000000000004,0.332,5.0,-15.458,0.0,0.0442,0.126,0.0013,0.0685,0.506,120.32799999999999,blues
90,90,7n4zQp0b3vnsmcjmEfLo2r,https://p.scdn.co/mp3-preview/23a724e9ef89a9e63920ad0555a4aa17c1a21b0f?cid=5753b92e6a084808bea42ea533c53400,0.73,0.195,9.0,-15.073,1.0,0.0553,0.858,0.0107,0.11199999999999999,0.6990000000000001,111.874,blues
91,91,59K1uNydY6K2z1HEGBJ4WH,https://p.scdn.co/mp3-preview/4ec7ea797ae1c8f9c2e8e6c82a6ebd414519ca2f?cid=5753b92e6a084808bea42ea533c53400,0.54,0.192,3.0,-21.185,1.0,0.0647,0.9790000000000001,0.485,0.127,0.49200000000000005,103.167,blues
94,94,2r6Ve8kNEzqg3u45UL0muX,https://p.scdn.co/mp3-preview/650ea034664c9545cc42cfa556e7e762d7af2d2d?cid=5753b92e6a084808bea42ea533c53400,0.56,0.73,1.0,-5.69,1.0,0.0362,0.21899999999999997,0.14400000000000002,0.179,0.963,151.594,blues
95,95,4yyUQQ8M2AEVY8h7CyEAlX,https://p.scdn.co/mp3-preview/f1555d6a58c3c7b517d74f51893416d6ac1a6f3f?cid=5753b92e6a084808bea42ea533c53400,0.496,0.141,2.0,-13.497,1.0,0.0436,0.9890000000000001,1.34e-05,0.157,0.36700000000000005,110.70700000000001,blues
96,96,6bsMl9KBQ7rhFXY0CN9M8o,https://p.scdn.co/mp3-preview/808074ae540c3f513cdb18e3631cbe8befb682aa?cid=5753b92e6a084808bea42ea533c53400,0.423,0.48200000000000004,1.0,-9.907,0.0,0.035,0.318,0.603,0.0992,0.23199999999999998,108.456,blues
97,97,2Qm98Rw4rdfvo14ZOUiZTN,https://p.scdn.co/mp3-preview/4e280055534ff21d83f893c6703fe215a03966f1?cid=5753b92e6a084808bea42ea533c53400,0.39299999999999996,0.132,4.0,-18.825,0.0,0.0321,0.0776,0.10800000000000001,0.0956,0.293,87.16799999999999,blues
99,99,3lzYygPp67p7T9QDdrLja5,https://p.scdn.co/mp3-preview/6734fad25d9e3e0529750386808c340e10623341?cid=5753b92e6a084808bea42ea533c53400,0.515,0.47700000000000004,2.0,-9.564,1.0,0.0298,0.7240000000000001,0.0326,0.22,0.494,86.20200000000001,blues
102,102,3DNRdudZ2SstnDCVKFdXxG,https://p.scdn.co/mp3-preview/7c2b7bbe98f908c395f2c7517760707a20bac794?cid=5753b92e6a084808bea42ea533c53400,0.184,0.00527,1.0,-37.264,0.0,0.0432,0.995,0.887,0.17300000000000001,0.151,170.612,classical
105,105,2YarjDYjBJuH63dUIh9OWv,https://p.scdn.co/mp3-preview/e2b78e7d24fa4d5a278154f34e8d753cc0e7c79a?cid=5753b92e6a084808bea42ea533c53400,0.19399999999999998,0.0324,5.0,-28.215,1.0,0.0382,0.982,0.961,0.0916,0.0596,144.13,classical
106,106,70nfm7IEXnFdxLtvxdXnZq,https://p.scdn.co/mp3-preview/887c577f647bf1eb4548f83601b9278376399d97?cid=5753b92e6a084808bea42ea533c53400,0.31,0.0532,4.0,-26.802,1.0,0.0401,0.991,0.9129999999999999,0.0917,0.0719,67.711,classical
107,107,7n92QzQomRCLlciO14X0kd,https://p.scdn.co/mp3-preview/9cc5f88f7135355cb8482f6639139422b1974634?cid=5753b92e6a084808bea42ea533c53400,0.387,0.0451,3.0,-24.698,1.0,0.0364,0.99,0.9129999999999999,0.11199999999999999,0.071,61.494,classical
108,108,4Weo3vMehKR84QR3gEgwm8,https://p.scdn.co/mp3-preview/4b37843e3b9aa4608345f157eb9beb36938d974a?cid=5753b92e6a084808bea42ea533c53400,0.0818,0.0218,0.0,-28.778000000000002,0.0,0.0409,0.965,0.841,0.10400000000000001,0.0616,172.87900000000002,classical
109,109,5u5aVJKjSMJr4zesMPz7bL,https://p.scdn.co/mp3-preview/79531c59dbfc3679d23407dfdcb9a9461318c9a3?cid=5753b92e6a084808bea42ea533c53400,0.335,0.00532,1.0,-31.646,1.0,0.0376,0.9940000000000001,0.912,0.0621,0.0397,65.832,classical
112,112,2e8MxBgVWMSQmxb2zcuCoq,https://p.scdn.co/mp3-preview/d8507931996eff6742de6006b345d586de0a9272?cid=5753b92e6a084808bea42ea533c53400,0.251,0.21899999999999997,7.0,-16.781,1.0,0.0323,0.929,0.9329999999999999,0.0824,0.0965,89.99700000000001,classical
115,115,00CXUMREit80f2McJsjcIz,https://p.scdn.co/mp3-preview/5765464a1191b2edc69566939a5870b42ffa9963?cid=5753b92e6a084808bea42ea533c53400,0.355,0.0164,3.0,-28.659000000000002,1.0,0.0396,0.995,0.9259999999999999,0.0986,0.0922,67.946,classical
118,118,69EKwvg7nkdOO3RmeUMJZG,https://p.scdn.co/mp3-preview/e289467d6a89d438fd957b4b86c0de10c955a4d5?cid=5753b92e6a084808bea42ea533c53400,0.207,0.17,1.0,-11.784,1.0,0.0404,0.991,0.0243,0.0804,0.0827,77.235,classical
120,120,3xt4M4CIIyXs4qDrDPVVAQ,https://p.scdn.co/mp3-preview/198c4a5fd45fc7f4f322dde144fb97741b880060?cid=5753b92e6a084808bea42ea533c53400,0.162,0.012,3.0,-31.823,1.0,0.0427,0.924,0.835,0.0905,0.0923,110.305,classical
121,121,59eTbibtvvBIGj27eN3zqq,https://p.scdn.co/mp3-preview/f5d53de650ff7bf46b7cd4d76147cfef5b4194dc?cid=5753b92e6a084808bea42ea533c53400,0.11599999999999999,0.059000000000000004,7.0,-26.631999999999998,1.0,0.0446,0.983,0.9129999999999999,0.152,0.0393,94.137,classical
122,122,1lTePek6Xkel3k4Sjli6GB,https://p.scdn.co/mp3-preview/8cab83476513b807b128e1384547c11d46d0f711?cid=5753b92e6a084808bea42ea533c53400,0.27,0.0189,7.0,-29.784000000000002,1.0,0.0489,0.9840000000000001,0.00415,0.0883,0.0385,127.935,classical
123,123,23ryVoyGTrfO3F0GblIfnz,https://p.scdn.co/mp3-preview/18c0f107e5c96dc785c603566418f108ce484e64?cid=5753b92e6a084808bea42ea533c53400,0.0641,0.14800000000000002,3.0,-18.171,1.0,0.0371,0.981,0.8190000000000001,0.109,0.0359,70.443,classical
128,128,7ePJDGh6zM0XrOslnnz1Rj,https://p.scdn.co/mp3-preview/98ea18f51e26d2a93a5eec61cb158aff0fa4716e?cid=5753b92e6a084808bea42ea533c53400,0.225,0.0385,0.0,-28.038,1.0,0.0484,0.976,0.0,0.0822,0.0344,66.23,classical
129,129,2TJbFxHaMENXMB1qwZk0cq,https://p.scdn.co/mp3-preview/175bbf948cc312bc3573c68c950b4b641e813e3f?cid=5753b92e6a084808bea42ea533c53400,0.146,0.0774,11.0,-25.384,0.0,0.0427,0.848,0.456,0.0953,0.0389,102.456,classical
130,130,5xSGesrfP1OufW855AZb8x,https://p.scdn.co/mp3-preview/30e272e0508ab4602597f3ad334959e8d5146a0e?cid=5753b92e6a084808bea42ea533c53400,0.102,0.0449,2.0,-23.95,1.0,0.0388,0.972,0.7709999999999999,0.0646,0.0334,90.459,classical
134,134,0P3TUNfXfhdJ4rgdZAUL6i,https://p.scdn.co/mp3-preview/05d45d6387d5d91b8e3df231c7dd000d9b0d430e?cid=5753b92e6a084808bea42ea533c53400,0.138,0.114,7.0,-21.041,1.0,0.0347,0.9309999999999999,0.909,0.0431,0.0387,148.02,classical
135,135,18QVbIw5S0MJHGWF2qLX75,https://p.scdn.co/mp3-preview/c06095dc5ce8c3031eaad4bbb7ef77efe9234a14?cid=5753b92e6a084808bea42ea533c53400,0.5,0.0123,5.0,-30.17,1.0,0.0712,0.995,0.9540000000000001,0.0748,0.313,130.128,classical
137,137,5NGtFXVpXSvwunEIGeviY3,https://p.scdn.co/mp3-preview/eaaf2d1b81679492103763af53ca811721fc75f9?cid=5753b92e6a084808bea42ea533c53400,0.469,0.0128,7.0,-36.856,1.0,0.11900000000000001,0.9940000000000001,0.937,0.0941,0.354,72.765,classical
138,138,74JmOn8oxrDI6msHDudTlm,https://p.scdn.co/mp3-preview/17741c96e90a5df69eca18de122f502548c81a48?cid=5753b92e6a084808bea42ea533c53400,0.1,0.0656,5.0,-23.678,0.0,0.0508,0.9790000000000001,0.7879999999999999,0.124,0.037000000000000005,73.959,classical
140,140,0pjCsB0XNSyqM9UazlTODC,https://p.scdn.co/mp3-preview/eb74db089d940e4dfbe684e69f168217969a5ab2?cid=5753b92e6a084808bea42ea533c53400,0.322,0.184,0.0,-18.312,0.0,0.0338,0.9840000000000001,0.902,0.0813,0.35600000000000004,107.84700000000001,classical
143,143,5kMGAiNXv26ACgynU0aKpj,https://p.scdn.co/mp3-preview/b641df44412531899a6329500fb29d34f74abc66?cid=5753b92e6a084808bea42ea533c53400,0.10099999999999999,0.115,5.0,-17.553,1.0,0.0392,0.769,0.8909999999999999,0.406,0.0374,84.976,classical
146,146,2r1FiNXh5mDNEP8K07YRVp,https://p.scdn.co/mp3-preview/e8af9a83d8c907c636ab3bfe9cb38e99bdbf958a?cid=5753b92e6a084808bea42ea533c53400,0.363,0.115,2.0,-17.325,1.0,0.0689,0.976,0.0,0.0992,0.231,134.424,classical
147,147,1cF4EN9sFw7QSooR6i9aDS,https://p.scdn.co/mp3-preview/f743b8f0fc14f44c43b456b8e040f5af24d2a69a?cid=5753b92e6a084808bea42ea533c53400,0.287,0.11900000000000001,11.0,-20.493000000000002,1.0,0.0434,0.972,0.51,0.29600000000000004,0.0573,127.897,classical
148,148,1YNCqpQZR3PFwlyQ7cbwxZ,https://p.scdn.co/mp3-preview/97cfe360452866f3557effaa6414c6ca2a3646ab?cid=5753b92e6a084808bea42ea533c53400,0.32799999999999996,0.0474,9.0,-23.403000000000002,0.0,0.0354,0.983,0.909,0.122,0.20600000000000002,87.896,classical
149,149,7eGUHtoTdCKCRwnUoiFFdT,https://p.scdn.co/mp3-preview/387fa21c8276617d975bc235fe071981f5ed4c1e?cid=5753b92e6a084808bea42ea533c53400,0.204,0.0367,0.0,-25.506,0.0,0.0577,0.948,0.12,0.11800000000000001,0.09699999999999999,74.222,classical
